precision,recall
0.07379657189777276,1.0
0.07380414699240402,1.0
0.07381172364233651,1.0
0.07381930184804929,1.0
0.07382688161002156,1.0
0.0738344629287328,1.0
0.07384204580466262,1.0
0.07384963023829087,1.0
0.07375449409347715,0.9986091794158554
0.07376207109102116,0.9986091794158554
0.07376964964553581,0.9986091794158554
0.07377722975750103,0.9986091794158554
0.07378481142739698,0.9986091794158554
0.073792394655704,0.9986091794158554
0.07379997944290266,0.9986091794158554
0.07380756578947369,0.9986091794158554
0.07381515369589801,0.9986091794158554
0.0738227431626568,0.9986091794158554
0.07383033419023136,0.9986091794158554
0.07383792677910325,0.9986091794158554
0.07384552092975419,0.9986091794158554
0.07385311664266611,0.9986091794158554
0.07386071391832116,0.9986091794158554
0.07376543209876543,0.9972183588317107
0.07377302191583496,0.9972183588317107
0.07378061329491666,0.9972183588317107
0.07378820623649275,0.9972183588317107
0.07379580074104569,0.9972183588317107
0.07380339680905816,0.9972183588317107
0.07381099444101297,0.9972183588317107
0.07381859363739318,0.9972183588317107
0.07382619439868204,0.9972183588317107
0.07383379672536299,0.9972183588317107
0.07384140061791968,0.9972183588317107
0.07384900607683592,0.9972183588317107
0.0738566131025958,0.9972183588317107
0.07386422169568353,0.9972183588317107
0.07387183185658355,0.9972183588317107
0.07387944358578052,0.9972183588317107
0.07388705688375928,0.9972183588317107
0.07389467175100485,0.9972183588317107
0.07390228818800247,0.9972183588317107
0.0739099061952376,0.9972183588317107
0.07391752577319588,0.9972183588317107
0.07392514692236313,0.9972183588317107
0.07393276964322541,0.9972183588317107
0.07394039393626894,0.9972183588317107
0.0739480198019802,0.9972183588317107
0.0739556472408458,0.9972183588317107
0.07396327625335258,0.9972183588317107
0.07397090683998762,0.9972183588317107
0.07397853900123813,0.9972183588317107
0.07398617273759157,0.9972183588317107
0.0739938080495356,0.9972183588317107
0.07400144493755806,0.9972183588317107
0.07400908340214699,0.9972183588317107
0.07391349230928047,0.9958275382475661
0.07381788147842247,0.9944367176634215
0.0738255033557047,0.9944367176634215
0.07383312680710451,0.9944367176634215
0.07384075183310958,0.9944367176634215
0.07384837843420781,0.9944367176634215
0.0737527114967462,0.9930458970792768
0.0737603305785124,0.9930458970792768
0.07376795123463167,0.9930458970792768
0.07377557346559206,0.9930458970792768
0.07378319727188178,0.9930458970792768
0.07368747416287723,0.9916550764951322
0.07369509043927648,0.9916550764951322
0.07370270829026256,0.9916550764951322
0.07371032771632378,0.9916550764951322
0.07371794871794872,0.9916550764951322
0.07362216937235033,0.9902642559109874
0.07362978283350569,0.9902642559109874
0.07363739786947979,0.9902642559109874
0.07364501448076127,0.9902642559109874
0.07365263266783904,0.9902642559109874
0.07366025243120215,0.9902642559109874
0.07366787377133989,0.9902642559109874
0.07367549668874172,0.9902642559109874
0.07368312118389735,0.9902642559109874
0.07369074725729663,0.9902642559109874
0.07369837490942967,0.9902642559109874
0.07370600414078675,0.9902642559109874
0.07371363495185837,0.9902642559109874
0.07372126734313522,0.9902642559109874
0.07372890131510822,0.9902642559109874
0.07373653686826843,0.9902642559109874
0.0737441740031072,0.9902642559109874
0.07375181272011601,0.9902642559109874
0.07375945301978659,0.9902642559109874
0.07376709490261085,0.9902642559109874
0.07367112216350637,0.9888734353268428
0.07367875647668394,0.9888734353268428
0.07368639237226655,0.9888734353268428
0.07369402985074627,0.9888734353268428
0.07370166891261531,0.9888734353268428
0.07370930955836616,0.9888734353268428
0.0736132711249352,0.9874826147426982
0.07362090418913314,0.9874826147426982
0.07362853883646168,0.9874826147426982
0.0736361750674134,0.9874826147426982
0.07364381288248108,0.9874826147426982
0.07365145228215768,0.9874826147426982
0.0736590932669364,0.9874826147426982
0.07366673583731065,0.9874826147426982
0.07367437999377399,0.9874826147426982
0.07368202573682026,0.9874826147426982
0.07368967306694343,0.9874826147426982
0.07359352293958896,0.9860917941585535
0.07360116266998858,0.9860917941585535
0.07360880398671096,0.9860917941585535
0.07361644689025024,0.9860917941585535
0.07362409138110072,0.9860917941585535
0.07363173745975699,0.9860917941585535
0.07363938512671375,0.9860917941585535
0.07364703438246598,0.9860917941585535
0.07365468522750883,0.9860917941585535
0.07366233766233767,0.9860917941585535
0.07366999168744805,0.9860917941585535
0.07367764730333576,0.9860917941585535
0.07368530451049678,0.9860917941585535
0.07369296330942729,0.9860917941585535
0.0737006237006237,0.9860917941585535
0.0737082856845826,0.9860917941585535
0.07361197754210855,0.9847009735744089
0.0736196319018405,0.9847009735744089
0.07362728785357738,0.9847009735744089
0.07363494539781591,0.9847009735744089
0.07364260453505304,0.9847009735744089
0.0735462394673879,0.9833101529902643
0.07355389096962131,0.9833101529902643
0.07356154406409322,0.9833101529902643
0.07356919875130073,0.9833101529902643
0.07357685503174108,0.9833101529902643
0.07358451290591174,0.9833101529902643
0.0735921723743104,0.9833101529902643
0.07359983343743494,0.9833101529902643
0.07360749609578345,0.9833101529902643
0.07361516034985423,0.9833101529902643
0.07362282620014579,0.9833101529902643
0.07363049364715685,0.9833101529902643
0.07363816269138632,0.9833101529902643
0.07364583333333333,0.9833101529902643
0.07365350557349724,0.9833101529902643
0.07366117941237758,0.9833101529902643
0.07367653188828678,0.9833101529902643
0.07368421052631578,0.9833101529902643
0.0736918907650615,0.9833101529902643
0.0736995726050245,0.9833101529902643
0.07370725604670558,0.9833101529902643
0.07371494109060578,0.9833101529902643
0.07372262773722628,0.9833101529902643
0.07373031598706851,0.9833101529902643
0.07373800584063413,0.9833101529902643
0.07374569729842495,0.9833101529902643
0.07375339036094304,0.9833101529902643
0.07376108502869066,0.9833101529902643
0.07376878130217028,0.9833101529902643
0.07377647918188458,0.9833101529902643
0.07378417866833646,0.9833101529902643
0.07379187976202901,0.9833101529902643
0.07379958246346556,0.9833101529902643
0.0738072867731496,0.9833101529902643
0.07381499269158488,0.9833101529902643
0.07382270021927535,0.9833101529902643
0.07383040935672515,0.9833101529902643
0.07383812010443865,0.9833101529902643
0.07384583246292041,0.9833101529902643
0.07385354643267524,0.9833101529902643
0.0738612620142081,0.9833101529902643
0.07386897920802424,0.9833101529902643
0.07387669801462905,0.9833101529902643
0.07388441843452817,0.9833101529902643
0.07389214046822742,0.9833101529902643
0.07379533814152817,0.9819193324061196
0.07380305247752457,0.9819193324061196
0.07381076842655515,0.9819193324061196
0.0738184859891259,0.9819193324061196
0.07382620516574297,0.9819193324061196
0.07383392595691278,0.9819193324061196
0.07384164836314193,0.9819193324061196
0.07384937238493725,0.9819193324061196
0.07385709802280574,0.9819193324061196
0.07386482527725466,0.9819193324061196
0.07387255414879146,0.9819193324061196
0.07388028463792382,0.9819193324061196
0.0738880167451596,0.9819193324061196
0.07389575047100691,0.9819193324061196
0.07390348581597404,0.9819193324061196
0.07391122278056951,0.9819193324061196
0.07391896136530206,0.9819193324061196
0.07392670157068063,0.9819193324061196
0.07393444339721436,0.9819193324061196
0.07394218684541265,0.9819193324061196
0.07394993191578507,0.9819193324061196
0.07395767860884139,0.9819193324061196
0.07386066003143006,0.980528511821975
0.07386839899413244,0.980528511821975
0.07387613957874882,0.980528511821975
0.07388388178578914,0.980528511821975
0.07389162561576355,0.980528511821975
0.07389937106918239,0.980528511821975
0.07390711814655625,0.980528511821975
0.07391486684839589,0.980528511821975
0.07392261717521233,0.980528511821975
0.07393036912751678,0.980528511821975
0.07393812270582066,0.980528511821975
0.07394587791063562,0.980528511821975
0.07395363474247352,0.980528511821975
0.07396139320184641,0.980528511821975
0.0739691532892666,0.980528511821975
0.07397691500524659,0.980528511821975
0.0739846783502991,0.980528511821975
0.07399244332493703,0.980528511821975
0.07400020992967356,0.980528511821975
0.07400797816502204,0.980528511821975
0.07401574803149606,0.980528511821975
0.07391852162956741,0.9791376912378303
0.0739262837341174,0.9791376912378303
0.0738290275152279,0.9777468706536857
0.07383678185064595,0.9777468706536857
0.07384453781512605,0.9777468706536857
0.07385229540918163,0.9777468706536857
0.07386005463332633,0.9777468706536857
0.07386781548807397,0.9777468706536857
0.07387557797393864,0.9777468706536857
0.07388334209143457,0.9777468706536857
0.0738911078410763,0.9777468706536857
0.07389887522337854,0.9777468706536857
0.07390664423885618,0.9777468706536857
0.07391441488802439,0.9777468706536857
0.07392218717139853,0.9777468706536857
0.07392996108949416,0.9777468706536857
0.07393773664282709,0.9777468706536857
0.07394551383191332,0.9777468706536857
0.07395329265726909,0.9777468706536857
0.07396107311941083,0.9777468706536857
0.07396885521885523,0.9777468706536857
0.07397663895611913,0.9777468706536857
0.0738791833298253,0.9763560500695411
0.07388695926744553,0.9763560500695411
0.07378947368421053,0.9749652294853964
0.07379724181492789,0.9749652294853964
0.07380501158138555,0.9749652294853964
0.07381278298410024,0.9749652294853964
0.07382055602358888,0.9749652294853964
0.07382833070036862,0.9749652294853964
0.07383610701495681,0.9749652294853964
0.07384388496787106,0.9749652294853964
0.07385166455962916,0.9749652294853964
0.07385944579074913,0.9749652294853964
0.0738672286617492,0.9749652294853964
0.07387501317314786,0.9749652294853964
0.07388279932546374,0.9749652294853964
0.07389058711921577,0.9749652294853964
0.07389837655492304,0.9749652294853964
0.0739061676331049,0.9749652294853964
0.0739139603542809,0.9749652294853964
0.07392175471897079,0.9749652294853964
0.07392955072769458,0.9749652294853964
0.07393734838097248,0.9749652294853964
0.07394514767932489,0.9749652294853964
0.0739529486232725,0.9749652294853964
0.07396075121333615,0.9749652294853964
0.07396855545003693,0.9749652294853964
0.07397636133389617,0.9749652294853964
0.07398416886543535,0.9749652294853964
0.07399197804517627,0.9749652294853964
0.07399978887364088,0.9749652294853964
0.07400760135135136,0.9749652294853964
0.07401541547883012,0.9749652294853964
0.07402323125659979,0.9749652294853964
0.07403104868518323,0.9749652294853964
0.0739332488381918,0.9735744089012517
0.07394105841343615,0.9735744089012517
0.07394886963870695,0.9735744089012517
0.07395668251452721,0.9735744089012517
0.07396449704142012,0.9735744089012517
0.07397231321990912,0.9735744089012517
0.07387444514901712,0.972183588317107
0.07388225346157912,0.972183588317107
0.07389006342494715,0.972183588317107
0.07389787503964479,0.972183588317107
0.07390568830619582,0.972183588317107
0.07391350322512424,0.972183588317107
0.07392131979695432,0.972183588317107
0.07392913802221047,0.972183588317107
0.07393695790141738,0.972183588317107
0.07394477943509997,0.972183588317107
0.07395260262378332,0.972183588317107
0.0739604274679928,0.972183588317107
0.07396825396825397,0.972183588317107
0.0739760821250926,0.972183588317107
0.07398391193903471,0.972183588317107
0.07399174341060655,0.972183588317107
0.07399957654033454,0.972183588317107
0.07400741132874537,0.972183588317107
0.07390936044049132,0.9707927677329624
0.07391718733453352,0.9707927677329624
0.0738191061215844,0.9694019471488178
0.07372100413091834,0.9680111265646731
0.07372881355932204,0.9680111265646731
0.07373662464244093,0.9680111265646731
0.07374443738080101,0.9680111265646731
0.07375225177492847,0.9680111265646731
0.07376006782534972,0.9680111265646731
0.07376788553259142,0.9680111265646731
0.07377570489718041,0.9680111265646731
0.07378352591964381,0.9680111265646731
0.0737913486005089,0.9680111265646731
0.0736931396458488,0.9666203059805285
0.07370095440084835,0.9666203059805285
0.07370877081344787,0.9666203059805285
0.0737165888841748,0.9666203059805285
0.07372440861355681,0.9666203059805285
0.07373223000212178,0.9666203059805285
0.07374005305039788,0.9666203059805285
0.07374787775891341,0.9666203059805285
0.07375570412819696,0.9666203059805285
0.07376353215877733,0.9666203059805285
0.07377136185118352,0.9666203059805285
0.0737791932059448,0.9666203059805285
0.07378702622359061,0.9666203059805285
0.07379486090465066,0.9666203059805285
0.07381053525913339,0.9666203059805285
0.07381837493361657,0.9666203059805285
0.07382621627363502,0.9666203059805285
0.07383405927971953,0.9666203059805285
0.07384190395240119,0.9666203059805285
0.07384975029221125,0.9666203059805285
0.07385759829968119,0.9666203059805285
0.07387329931972789,0.9666203059805285
0.07388115233336877,0.9666203059805285
0.07388900701679779,0.9666203059805285
0.07389686337054759,0.9666203059805285
0.073904721395151,0.9666203059805285
0.07380623205359992,0.9652294853963839
0.07381408211018932,0.9652294853963839
0.07382193383682586,0.9652294853963839
0.07382978723404256,0.9652294853963839
0.0738376423023726,0.9652294853963839
0.07384549904234944,0.9652294853963839
0.07385335745450676,0.9652294853963839
0.07386121753937847,0.9652294853963839
0.07386907929749867,0.9652294853963839
0.07387694272940175,0.9652294853963839
0.07388480783562228,0.9652294853963839
0.07389267461669506,0.9652294853963839
0.07390054307315515,0.9652294853963839
0.0739084132055378,0.9652294853963839
0.07391628501437852,0.9652294853963839
0.07392415850021304,0.9652294853963839
0.07393203366357728,0.9652294853963839
0.07393991050500746,0.9652294853963839
0.07394778902503996,0.9652294853963839
0.07395566922421143,0.9652294853963839
0.07396355110305872,0.9652294853963839
0.07397143466211895,0.9652294853963839
0.07397931990192944,0.9652294853963839
0.07398720682302772,0.9652294853963839
0.07399509542595159,0.9652294853963839
0.07400298571123907,0.9652294853963839
0.07401087767942839,0.9652294853963839
0.07401877133105803,0.9652294853963839
0.07402666666666667,0.9652294853963839
0.07403456368679326,0.9652294853963839
0.07404246239197695,0.9652294853963839
0.07405036278275715,0.9652294853963839
0.07405826485967346,0.9652294853963839
0.07406616862326575,0.9652294853963839
0.07407407407407407,0.9652294853963839
0.07408198121263877,0.9652294853963839
0.07408989003950037,0.9652294853963839
0.07409780055519966,0.9652294853963839
0.07410571276027762,0.9652294853963839
0.07411362665527553,0.9652294853963839
0.0741215422407348,0.9652294853963839
0.07412945951719718,0.9652294853963839
0.07413737848520457,0.9652294853963839
0.07414529914529915,0.9652294853963839
0.0741532214980233,0.9652294853963839
0.07416114554391964,0.9652294853963839
0.07416907128353105,0.9652294853963839
0.0741769987174006,0.9652294853963839
0.07418492784607161,0.9652294853963839
0.07419285867008767,0.9652294853963839
0.07420079118999251,0.9652294853963839
0.0742087254063302,0.9652294853963839
0.07421666131964495,0.9652294853963839
0.07422459893048128,0.9652294853963839
0.07423253823938389,0.9652294853963839
0.07424047924689774,0.9652294853963839
0.07424842195356798,0.9652294853963839
0.07425636635994008,0.9652294853963839
0.07426431246655965,0.9652294853963839
0.0742722602739726,0.9652294853963839
0.07428020978272504,0.9652294853963839
0.0742881609933633,0.9652294853963839
0.07418905898726047,0.9638386648122392
0.07419700214132763,0.9638386648122392
0.07420494699646643,0.9638386648122392
0.07421289355322339,0.9638386648122392
0.07422084181214522,0.9638386648122392
0.07422879177377892,0.9638386648122392
0.07423674343867166,0.9638386648122392
0.0742446968073709,0.9638386648122392
0.0742526518804243,0.9638386648122392
0.07426060865837977,0.9638386648122392
0.07426856714178545,0.9638386648122392
0.07427652733118971,0.9638386648122392
0.07428448922714118,0.9638386648122392
0.07429245283018868,0.9638386648122392
0.07430041814088131,0.9638386648122392
0.07430838515976838,0.9638386648122392
0.07431635388739946,0.9638386648122392
0.07432432432432433,0.9638386648122392
0.0742250348600236,0.9624478442280946
0.07423299721089895,0.9624478442280946
0.07424096127024997,0.9624478442280946
0.07424892703862661,0.9624478442280946
0.07414958686554352,0.96105702364395
0.07405022537025113,0.9596662030598053
0.07405817323172695,0.9596662030598053
0.07406612279948475,0.9596662030598053
0.07407407407407407,0.9596662030598053
0.07408202705604466,0.9596662030598053
0.07408998174594653,0.9596662030598053
0.0740979381443299,0.9596662030598053
0.07410589625174525,0.9596662030598053
0.07411385606874328,0.9596662030598053
0.07412181759587495,0.9596662030598053
0.07412978083369144,0.9596662030598053
0.07413774578274417,0.9596662030598053
0.07414571244358478,0.9596662030598053
0.07415368081676518,0.9596662030598053
0.0741616509028375,0.9596662030598053
0.07416962270235408,0.9596662030598053
0.07417759621586756,0.9596662030598053
0.07418557144393076,0.9596662030598053
0.07419354838709677,0.9596662030598053
0.07420152704591891,0.9596662030598053
0.07420950742095074,0.9596662030598053
0.07421748951274605,0.9596662030598053
0.07422547332185886,0.9596662030598053
0.07423345884884347,0.9596662030598053
